t(secs),mass_residual
3.77055,0.0879125
3.7707,0.0879071
3.77085,0.0879017
3.771,0.0878963
3.77115,0.0878909
3.7713,0.0878854
3.77145,0.08788
3.7716,0.0878745
3.77175,0.087869
3.7719,0.0878635
3.77205,0.087858
3.7722,0.0878526
3.77235,0.0878471
3.7725,0.0878416
3.77265,0.0878361
3.7728,0.0878307
3.77295,0.0878252
3.7731,0.0878197
3.77325,0.0878142
3.7734,0.0878087
3.77355,0.0878032
3.7737,0.0877978
3.77385,0.0877924
3.774,0.087787
3.77415,0.0877816
3.7743,0.0877762
3.77445,0.0877708
3.7746,0.0877654
3.77475,0.0877601
3.7749,0.0877548
3.77505,0.0877495
3.7752,0.0877442
3.77535,0.0877389
3.7755,0.0877337
3.77565,0.0877284
3.7758,0.0877232
3.77595,0.087718
3.7761,0.0877128
3.77625,0.0877076
3.7764,0.0877024
3.77655,0.0876973
3.7767,0.087692
3.77685,0.0876869
3.777,0.0876817
3.77715,0.0876765
3.7773,0.0876713
3.77745,0.0876661
3.7776,0.0876609
3.77775,0.0876557
3.7779,0.0876504
3.77805,0.0876451
3.7782,0.0876399
3.77835,0.0876346
3.7785,0.0876293
3.77865,0.0876239
3.7788,0.0876187
3.77895,0.0876133
3.7791,0.0876079
3.77925,0.0876026
3.7794,0.0875972
3.77955,0.0875918
3.7797,0.0875864
3.77985,0.087581
3.78,0.0875757
3.78015,0.0875702
3.7803,0.0875648
3.78045,0.0875593
3.7806,0.0875539
3.78075,0.0875484
3.7809,0.087543
3.78105,0.0875375
3.7812,0.0875321
3.78135,0.0875266
3.7815,0.0875212
3.78165,0.0875158
3.7818,0.0875103
3.78195,0.0875049
3.7821,0.0874995
3.78225,0.0874941
3.7824,0.0874887
3.78255,0.0874834
3.7827,0.0874781
3.78285,0.0874727
3.783,0.0874674
3.78315,0.0874622
3.7833,0.0874569
3.78345,0.0874516
3.7836,0.0874464
3.78375,0.0874411
3.7839,0.0874359
3.78405,0.0874307
3.7842,0.0874255
3.78435,0.0874203
3.7845,0.0874152
3.78465,0.08741
3.7848,0.0874049
3.78495,0.0873997
3.7851,0.0873946
3.78525,0.0873894
3.7854,0.0873843
3.78555,0.0873792
3.7857,0.087374
3.78585,0.0873689
3.786,0.0873637
3.78615,0.0873586
3.7863,0.0873534
3.78645,0.0873482
3.7866,0.087343
3.78675,0.0873377
3.7869,0.0873325
3.78705,0.0873272
3.7872,0.087322
3.78735,0.0873167
3.7875,0.0873114
3.78765,0.0873062
3.7878,0.0873009
3.78795,0.0872955
3.7881,0.0872901
3.78825,0.0872848
3.7884,0.0872795
3.78855,0.0872741
3.7887,0.0872687
3.78885,0.0872634
3.789,0.087258
3.78915,0.0872525
3.7893,0.0872472
3.78945,0.0872417
3.7896,0.0872363
3.78975,0.0872309
3.7899,0.0872256
3.79005,0.0872202
3.7902,0.0872148
3.79035,0.0872094
3.7905,0.0872041
3.79065,0.0871987
3.7908,0.0871934
3.79095,0.0871881
3.7911,0.0871828
3.79125,0.0871774
3.7914,0.0871722
3.79155,0.0871669
3.7917,0.0871616
3.79185,0.0871564
3.792,0.0871512
3.79215,0.087146
3.7923,0.0871408
3.79245,0.0871356
3.7926,0.0871305
3.79275,0.0871253
3.7929,0.0871202
3.79305,0.087115
3.7932,0.0871099
3.79335,0.0871048
3.7935,0.0870997
3.79365,0.0870946
3.7938,0.0870895
3.79395,0.0870844
3.7941,0.0870792
3.79425,0.0870741
3.7944,0.087069
3.79455,0.0870639
3.7947,0.0870587
3.79485,0.0870535
3.795,0.0870484
3.79515,0.0870432
3.7953,0.087038
3.79545,0.0870328
3.7956,0.0870276
3.79575,0.0870223
3.7959,0.0870171
3.79605,0.0870118
3.7962,0.0870065
3.79635,0.0870012
3.7965,0.0869959
3.79665,0.0869906
3.7968,0.0869852
3.79695,0.0869799
3.7971,0.0869746
3.79725,0.0869692
3.7974,0.0869639
3.79755,0.0869585
3.7977,0.0869532
3.79785,0.0869478
3.798,0.0869424
3.79815,0.0869371
3.7983,0.0869317
3.79845,0.0869263
3.7986,0.086921
3.79875,0.0869156
3.7989,0.0869103
3.79905,0.0869049
3.7992,0.0868996
3.79935,0.0868943
3.7995,0.0868889
3.79965,0.0868836
3.7998,0.0868783
3.79995,0.086873
3.8001,0.0868679
3.80025,0.0868627
3.8004,0.0868574
3.80055,0.0868523
3.8007,0.0868471
3.80085,0.0868419
3.801,0.0868367
3.80115,0.0868316
3.8013,0.0868264
3.80145,0.0868213
3.8016,0.0868163
3.80175,0.0868111
3.8019,0.086806
3.80205,0.0868009
3.8022,0.0867959
3.80235,0.0867908
3.8025,0.0867856
3.80265,0.0867806
3.8028,0.0867755
3.80295,0.0867704
3.8031,0.0867652
3.80325,0.0867601
3.8034,0.086755
3.80355,0.0867499
3.8037,0.0867447
3.80385,0.0867396
3.804,0.0867344
3.80415,0.0867292
3.8043,0.086724
3.80445,0.0867187
3.8046,0.0867135
3.80475,0.0867082
3.8049,0.086703
3.80505,0.0866977
3.8052,0.0866923
3.80535,0.0866871
3.8055,0.0866817
3.80565,0.0866764
3.8058,0.0866711
3.80595,0.0866658
3.8061,0.0866604
3.80625,0.0866551
3.8064,0.0866497
3.80655,0.0866444
3.8067,0.086639
3.80685,0.0866337
3.807,0.0866283
3.80715,0.0866229
3.8073,0.0866175
3.80745,0.0866122
3.8076,0.0866069
3.80775,0.0866016
3.8079,0.0865963
3.80805,0.086591
3.8082,0.0865856
3.80835,0.0865804
3.8085,0.0865751
3.80865,0.0865698
3.8088,0.0865646
3.80895,0.0865593
3.8091,0.0865541
3.80925,0.0865489
3.8094,0.0865437
3.80955,0.0865385
3.8097,0.0865333
3.80985,0.0865282
3.81,0.086523
3.81015,0.0865179
3.8103,0.0865128
3.81045,0.0865077
3.8106,0.0865025
3.81075,0.0864973
3.8109,0.0864922
3.81105,0.086487
3.8112,0.0864818
3.81135,0.0864766
3.8115,0.0864714
3.81165,0.0864663
3.8118,0.086461
3.81195,0.0864558
3.8121,0.0864506
3.81225,0.0864454
3.8124,0.0864401
3.81255,0.0864347
3.8127,0.0864295
3.81285,0.0864241
3.813,0.0864188
3.81315,0.0864134
3.8133,0.086408
3.81345,0.0864026
3.8136,0.0863972
3.81375,0.0863918
3.8139,0.0863864
3.81405,0.0863809
3.8142,0.0863754
3.81435,0.0863699
3.8145,0.0863644
3.81465,0.0863589
3.8148,0.0863535
3.81495,0.0863479
3.8151,0.0863424
3.81525,0.0863368
3.8154,0.0863312
3.81555,0.0863257
3.8157,0.0863202
3.81585,0.0863146
3.816,0.086309
3.81615,0.0863035
3.8163,0.0862979
3.81645,0.0862924
3.8166,0.0862868
3.81675,0.0862813
3.8169,0.0862758
3.81705,0.0862703
3.8172,0.0862648
3.81735,0.0862592
3.8175,0.0862537
3.81765,0.0862482
3.8178,0.0862427
3.81795,0.0862372
3.8181,0.0862318
3.81825,0.0862264
3.8184,0.0862209
3.81855,0.0862154
3.8187,0.0862099
3.81885,0.0862045
3.819,0.086199
3.81915,0.0861935
3.8193,0.0861881
3.81945,0.0861826
3.8196,0.0861771
3.81975,0.0861716
3.8199,0.086166
3.82005,0.0861605
3.8202,0.086155
3.82035,0.0861494
3.8205,0.0861439
3.82065,0.0861383
3.8208,0.0861327
3.82095,0.0861271
3.8211,0.0861214
3.82125,0.0861157
3.8214,0.0861101
3.82155,0.0861044
3.8217,0.0860987
3.82185,0.0860929
3.822,0.0860872
3.82215,0.0860815
3.8223,0.0860758
3.82245,0.08607
3.8226,0.0860642
3.82275,0.0860585
3.8229,0.0860527
3.82305,0.0860468
3.8232,0.086041
3.82335,0.0860352
3.8235,0.0860294
3.82365,0.0860235
3.8238,0.0860176
3.82395,0.0860118
3.8241,0.086006
3.82425,0.0860002
3.8244,0.0859943
3.82455,0.0859885
3.8247,0.0859826
3.82485,0.0859768
3.825,0.085971
3.82515,0.0859652
3.8253,0.0859594
3.82545,0.0859536
3.8256,0.0859478
3.82575,0.0859421
3.8259,0.0859363
3.82605,0.0859306
3.8262,0.0859247
3.82635,0.0859191
3.8265,0.0859134
3.82665,0.0859077
3.8268,0.0859019
3.82695,0.0858963
3.8271,0.0858906
3.82725,0.0858849
3.8274,0.0858793
3.82755,0.0858735
3.8277,0.0858679
3.82785,0.0858621
3.828,0.0858565
3.82815,0.0858508
3.8283,0.0858451
3.82845,0.0858394
3.8286,0.0858337
3.82875,0.0858281
3.8289,0.0858223
3.82905,0.0858166
3.8292,0.085811
3.82935,0.0858052
3.8295,0.0857994
3.82965,0.0857937
3.8298,0.085788
3.82995,0.0857821
3.8301,0.0857764
3.83025,0.0857705
3.8304,0.0857648
3.83055,0.085759
3.8307,0.0857532
3.83085,0.0857474
3.831,0.0857415
3.83115,0.0857357
3.8313,0.0857298
3.83145,0.085724
3.8316,0.0857181
3.83175,0.0857122
3.8319,0.0857063
3.83205,0.0857004
3.8322,0.0856945
3.83235,0.0856886
3.8325,0.0856828
3.83265,0.0856768
3.8328,0.085671
3.83295,0.0856652
3.8331,0.0856593
3.83325,0.0856534
3.8334,0.0856476
3.83355,0.0856417
3.8337,0.0856359
3.83385,0.0856301
3.834,0.0856243
3.83415,0.0856185
3.8343,0.0856128
3.83445,0.085607
3.8346,0.0856013
3.83475,0.0855956
3.8349,0.0855899
3.83505,0.0855842
3.8352,0.0855785
3.83535,0.0855728
3.8355,0.0855671
3.83565,0.0855615
3.8358,0.0855558
3.83595,0.0855502
3.8361,0.0855446
3.83625,0.0855389
3.8364,0.0855334
3.83655,0.0855277
3.8367,0.0855221
3.83685,0.0855165
3.837,0.0855109
3.83715,0.0855052
3.8373,0.0854995
3.83745,0.0854938
3.8376,0.0854882
3.83775,0.0854825
3.8379,0.0854769
3.83805,0.0854712
3.8382,0.0854655
3.83835,0.0854599
3.8385,0.0854542
3.83865,0.0854485
3.8388,0.0854428
3.83895,0.085437
3.8391,0.0854313
3.83925,0.0854255
3.8394,0.0854198
3.83955,0.085414
3.8397,0.0854082
3.83985,0.0854025
3.84,0.0853967
3.84015,0.0853909
3.8403,0.0853851
3.84045,0.0853793
3.8406,0.0853735
3.84075,0.0853677
3.8409,0.0853618
3.84105,0.0853561
3.8412,0.0853502
3.84135,0.0853444
3.8415,0.0853386
3.84165,0.0853328
3.8418,0.085327
3.84195,0.0853212
3.8421,0.0853154
3.84225,0.0853097
3.8424,0.0853039
3.84255,0.0852982
3.8427,0.0852924
3.84285,0.0852867
3.843,0.085281
3.84315,0.0852753
3.8433,0.0852695
3.84345,0.0852638
3.8436,0.0852581
3.84375,0.0852525
3.8439,0.0852468
3.84405,0.0852412
3.8442,0.0852355
3.84435,0.0852299
3.8445,0.0852243
3.84465,0.0852186
3.8448,0.085213
3.84495,0.0852074
3.8451,0.0852018
3.84525,0.0851962
3.8454,0.0851906
3.84555,0.0851849
3.8457,0.0851794
3.84585,0.0851737
3.846,0.0851681
3.84615,0.0851625
3.8463,0.0851569
3.84645,0.0851512
3.8466,0.0851456
3.84675,0.0851399
3.8469,0.0851343
3.84705,0.0851287
3.8472,0.085123
3.84735,0.0851173
3.8475,0.0851116
3.84765,0.085106
3.8478,0.0851002
3.84795,0.0850945
3.8481,0.0850888
3.84825,0.0850831
3.8484,0.0850774
3.84855,0.0850717
3.8487,0.085066
3.84885,0.0850602
3.849,0.0850545
3.84915,0.0850487
3.8493,0.085043
3.84945,0.0850372
3.8496,0.0850315
3.84975,0.0850258
3.8499,0.08502
3.85005,0.0850143
3.8502,0.0850086
3.85035,0.0850028
3.8505,0.0849971
3.85065,0.0849913
3.8508,0.0849857
3.85095,0.08498
3.8511,0.0849743
3.85125,0.0849686
3.8514,0.0849629
3.85155,0.0849573
3.8517,0.0849516
3.85185,0.084946
3.852,0.0849403
3.85215,0.0849347
3.8523,0.0849291
3.85245,0.0849235
3.8526,0.084918
3.85275,0.0849124
3.8529,0.0849069
3.85305,0.0849013
3.8532,0.0848958
3.85335,0.0848903
3.8535,0.0848847
3.85365,0.0848793
3.8538,0.0848738
3.85395,0.0848682
3.8541,0.0848627
3.85425,0.0848572
3.8544,0.0848517
3.85455,0.0848463
3.8547,0.0848408
3.85485,0.0848353
3.855,0.0848298
3.85515,0.0848243
3.8553,0.0848188
3.85545,0.0848133
3.8556,0.0848078
3.85575,0.0848023
3.8559,0.0847968
3.85605,0.0847913
3.8562,0.0847857
3.85635,0.0847802
3.8565,0.0847746
3.85665,0.0847691
3.8568,0.0847636
3.85695,0.084758
3.8571,0.0847525
3.85725,0.0847469
3.8574,0.0847414
3.85755,0.0847358
3.8577,0.0847303
3.85785,0.0847247
3.858,0.0847191
3.85815,0.0847136
3.8583,0.084708
3.85845,0.0847025
3.8586,0.0846969
3.85875,0.0846914
3.8589,0.0846859
3.85905,0.0846802
3.8592,0.0846748
3.85935,0.0846692
3.8595,0.0846637
3.85965,0.0846582
3.8598,0.0846527
3.85995,0.0846472
3.8601,0.0846417
3.86025,0.0846363
3.8604,0.0846308
3.86055,0.0846253
3.8607,0.0846199
3.86085,0.0846145
3.861,0.0846091
3.86115,0.0846037
3.8613,0.0845983
3.86145,0.0845929
3.8616,0.0845876
3.86175,0.0845822
3.8619,0.0845768
3.86205,0.0845715
3.8622,0.0845662
3.86235,0.0845608
3.8625,0.0845555
3.86265,0.0845501
3.8628,0.0845448
3.86295,0.0845396
3.8631,0.0845342
3.86325,0.084529
3.8634,0.0845236
3.86355,0.0845184
3.8637,0.0845131
3.86385,0.0845078
3.864,0.0845024
3.86415,0.0844971
3.8643,0.0844918
3.86445,0.0844865
3.8646,0.0844812
3.86475,0.084476
3.8649,0.0844707
3.86505,0.0844654
3.8652,0.08446
3.86535,0.0844547
3.8655,0.0844494
3.86565,0.084444
3.8658,0.0844387
3.86595,0.0844334
3.8661,0.084428
3.86625,0.0844227
3.8664,0.0844174
3.86655,0.0844121
3.8667,0.0844068
3.86685,0.0844015
3.867,0.0843961
3.86715,0.0843908
3.8673,0.0843854
3.86745,0.0843801
3.8676,0.0843749
3.86775,0.0843695
3.8679,0.0843642
3.86805,0.0843589
3.8682,0.0843536
3.86835,0.0843484
3.8685,0.084343
3.86865,0.0843377
3.8688,0.0843324
3.86895,0.0843272
3.8691,0.084322
3.86925,0.0843167
3.8694,0.0843115
3.86955,0.0843064
3.8697,0.0843011
3.86985,0.084296
3.87,0.0842909
3.87015,0.0842857
3.8703,0.0842806
3.87045,0.0842754
3.8706,0.0842703
3.87075,0.0842652
3.8709,0.0842601
3.87105,0.084255
3.8712,0.0842499
3.87135,0.0842448
3.8715,0.0842398
3.87165,0.0842347
3.8718,0.0842296
3.87195,0.0842246
3.8721,0.0842195
3.87225,0.0842144
3.8724,0.0842094
3.87255,0.0842044
3.8727,0.0841993
3.87285,0.0841943
3.873,0.0841893
3.87315,0.0841842
3.8733,0.0841791
3.87345,0.0841741
3.8736,0.084169
3.87375,0.084164
3.8739,0.084159
3.87405,0.0841539
3.8742,0.0841489
3.87435,0.0841439
3.8745,0.0841388
3.87465,0.0841338
3.8748,0.0841287
3.87495,0.0841236
3.8751,0.0841186
3.87525,0.0841135
3.8754,0.0841084
3.87555,0.0841034
3.8757,0.0840984
3.87585,0.0840933
3.876,0.0840883
3.87615,0.0840832
3.8763,0.0840781
3.87645,0.0840731
3.8766,0.084068
3.87675,0.084063
3.8769,0.0840579
3.87705,0.0840529
3.8772,0.0840479
3.87735,0.0840428
3.8775,0.0840378
3.87765,0.0840328
3.8778,0.0840278
3.87795,0.0840228
3.8781,0.0840177
3.87825,0.0840127
3.8784,0.0840077
3.87855,0.0840027
3.8787,0.0839978
3.87885,0.0839928
3.879,0.0839878
3.87915,0.0839829
3.8793,0.0839779
3.87945,0.0839729
3.8796,0.083968
3.87975,0.0839631
3.8799,0.0839581
3.88005,0.0839532
3.8802,0.0839483
3.88035,0.0839433
3.8805,0.0839384
3.88065,0.0839334
3.8808,0.0839285
3.88095,0.0839235
3.8811,0.0839185
3.88125,0.0839136
3.8814,0.0839086
3.88155,0.0839037
3.8817,0.0838987
3.88185,0.0838938
3.882,0.0838889
3.88215,0.0838839
3.8823,0.0838789
3.88245,0.0838739
3.8826,0.0838689
3.88275,0.0838639
3.8829,0.083859
3.88305,0.0838539
3.8832,0.083849
3.88335,0.0838439
3.8835,0.0838389
3.88365,0.0838339
3.8838,0.0838288
3.88395,0.0838238
3.8841,0.0838187
3.88425,0.0838137
3.8844,0.0838086
3.88455,0.0838036
3.8847,0.0837985
3.88485,0.0837933
3.885,0.0837883
3.88515,0.0837832
3.8853,0.0837781
3.88545,0.083773
3.8856,0.0837679
3.88575,0.0837629
3.8859,0.0837578
3.88605,0.0837527
3.8862,0.0837476
3.88635,0.0837425
3.8865,0.0837375
3.88665,0.0837324
3.8868,0.0837273
3.88695,0.0837223
3.8871,0.0837172
3.88725,0.0837121
3.8874,0.083707
3.88755,0.0837019
3.8877,0.0836969
3.88785,0.0836919
3.888,0.0836868
3.88815,0.0836817
3.8883,0.0836767
3.88845,0.0836717
3.8886,0.0836667
3.88875,0.0836616
3.8889,0.0836566
3.88905,0.0836516
3.8892,0.0836466
3.88935,0.0836415
3.8895,0.0836365
3.88965,0.0836315
3.8898,0.0836265
3.88995,0.0836215
3.8901,0.0836165
3.89025,0.0836114
3.8904,0.0836064
3.89055,0.0836014
3.8907,0.0835964
3.89085,0.0835914
3.891,0.0835864
3.89115,0.0835813
3.8913,0.0835762
3.89145,0.0835712
3.8916,0.0835662
3.89175,0.0835611
3.8919,0.0835561
3.89205,0.0835511
3.8922,0.083546
3.89235,0.0835409
3.8925,0.0835358
3.89265,0.0835308
3.8928,0.0835257
3.89295,0.0835206
3.8931,0.0835156
3.89325,0.0835105
3.8934,0.0835054
3.89355,0.0835003
3.8937,0.0834952
3.89385,0.0834901
3.894,0.0834851
3.89415,0.08348
3.8943,0.0834749
3.89445,0.0834698
3.8946,0.0834647
3.89475,0.0834597
3.8949,0.0834546
3.89505,0.0834495
3.8952,0.0834445
3.89535,0.0834393
3.8955,0.0834343
3.89565,0.0834292
3.8958,0.0834241
3.89595,0.0834191
3.8961,0.0834141
3.89625,0.0834089
3.8964,0.0834039
3.89655,0.0833989
3.8967,0.0833938
3.89685,0.0833887
3.897,0.0833837
3.89715,0.0833787
3.8973,0.0833738
3.89745,0.0833687
3.8976,0.0833637
3.89775,0.0833587
3.8979,0.0833537
3.89805,0.0833486
3.8982,0.0833436
3.89835,0.0833387
3.8985,0.0833337
3.89865,0.0833287
3.8988,0.0833237
3.89895,0.0833187
3.8991,0.0833137
3.89925,0.0833087
3.8994,0.0833037
3.89955,0.0832987
3.8997,0.0832937
3.89985,0.0832888
3.9,0.0832838
3.90015,0.0832788
3.9003,0.0832737
3.90045,0.0832687
3.9006,0.0832637
3.90075,0.0832588
3.9009,0.0832537
3.90105,0.0832487
3.9012,0.0832437
3.90135,0.0832387
3.9015,0.0832337
3.90165,0.0832287
3.9018,0.0832237
3.90195,0.0832186
3.9021,0.0832136
3.90225,0.0832086
3.9024,0.0832036
3.90255,0.0831985
3.9027,0.0831935
3.90285,0.0831885
3.903,0.0831834
3.90315,0.0831784
3.9033,0.0831733
3.90345,0.0831683
3.9036,0.0831633
3.90375,0.0831583
3.9039,0.0831533
3.90405,0.0831483
3.9042,0.0831432
3.90435,0.0831383
3.9045,0.0831332
3.90465,0.0831282
3.9048,0.0831232
3.90495,0.0831181
3.9051,0.0831132
3.90525,0.0831082
3.9054,0.0831032
3.90555,0.0830982
3.9057,0.0830932
3.90585,0.0830882
3.906,0.0830831
3.90615,0.0830781
3.9063,0.0830732
3.90645,0.0830682
3.9066,0.0830632
3.90675,0.0830582
3.9069,0.0830532
3.90705,0.0830482
3.9072,0.0830432
3.90735,0.0830382
3.9075,0.0830332
3.90765,0.0830282
3.9078,0.0830232
3.90795,0.0830182
3.9081,0.0830132
3.90825,0.0830082
3.9084,0.0830031
3.90855,0.0829981
3.9087,0.0829931
3.90885,0.0829881
3.909,0.0829831
3.90915,0.0829781
3.9093,0.082973
3.90945,0.082968
3.9096,0.0829629
3.90975,0.0829579
3.9099,0.0829528
3.91005,0.0829478
3.9102,0.0829427
3.91035,0.0829376
3.9105,0.0829325
3.91065,0.0829275
3.9108,0.0829223
3.91095,0.0829173
3.9111,0.0829121
3.91125,0.082907
3.9114,0.0829019
3.91155,0.0828968
3.9117,0.0828917
3.91185,0.0828866
3.912,0.0828813
3.91215,0.0828763
3.9123,0.0828711
3.91245,0.0828659
3.9126,0.0828608
3.91275,0.0828557
3.9129,0.0828506
3.91305,0.0828454
3.9132,0.0828402
3.91335,0.082835
3.9135,0.0828299
3.91365,0.0828248
3.9138,0.0828197
3.91395,0.0828146
3.9141,0.0828094
3.91425,0.0828043
3.9144,0.0827991
3.91455,0.082794
3.9147,0.0827888
3.91485,0.0827837
3.915,0.0827786
3.91515,0.0827735
3.9153,0.0827683
3.91545,0.0827632
3.9156,0.0827581
3.91575,0.0827529
3.9159,0.0827478
3.91605,0.0827427
3.9162,0.0827376
3.91635,0.0827325
3.9165,0.0827274
3.91665,0.0827223
3.9168,0.0827171
3.91695,0.082712
3.9171,0.0827069
3.91725,0.0827018
3.9174,0.0826967
3.91755,0.0826916
3.9177,0.0826865
3.91785,0.0826814
3.918,0.0826762
3.91815,0.0826712
3.9183,0.0826661
3.91845,0.082661
3.9186,0.0826559
3.91875,0.0826508
3.9189,0.0826457
3.91905,0.0826406
3.9192,0.0826354
3.91935,0.0826304
3.9195,0.0826253
3.91965,0.0826202
3.9198,0.0826151
3.91995,0.08261
3.9201,0.0826049
3.92025,0.0825998
3.9204,0.0825947
3.92055,0.0825896
3.9207,0.0825846
3.92085,0.0825795
3.921,0.0825744
3.92115,0.0825693
3.9213,0.0825642
3.92145,0.0825591
3.9216,0.082554
3.92175,0.082549
3.9219,0.0825439
3.92205,0.0825389
3.9222,0.0825337
3.92235,0.0825287
3.9225,0.0825237
3.92265,0.0825186
3.9228,0.0825136
3.92295,0.0825085
3.9231,0.0825035
3.92325,0.0824984
3.9234,0.0824934
3.92355,0.0824884
3.9237,0.0824834
3.92385,0.0824783
3.924,0.0824734
3.92415,0.0824683
3.9243,0.0824633
3.92445,0.0824583
3.9246,0.0824533
3.92475,0.0824483
3.9249,0.0824433
3.92505,0.0824383
3.9252,0.0824333
3.92535,0.0824283
3.9255,0.0824234
3.92565,0.0824184
3.9258,0.0824134
3.92595,0.0824084
3.9261,0.0824034
3.92625,0.0823985
3.9264,0.0823935
3.92655,0.0823886
3.9267,0.0823836
3.92685,0.0823787
3.927,0.0823737
3.92715,0.0823688
3.9273,0.0823638
3.92745,0.0823588
3.9276,0.0823539
3.92775,0.082349
3.9279,0.082344
3.92805,0.0823391
3.9282,0.0823342
3.92835,0.0823291
3.9285,0.0823242
3.92865,0.0823193
3.9288,0.0823143
3.92895,0.0823094
3.9291,0.0823045
3.92925,0.0822995
3.9294,0.0822946
3.92955,0.0822896
3.9297,0.0822848
3.92985,0.0822798
3.93,0.0822748
3.93015,0.0822699
3.9303,0.082265
3.93045,0.0822601
3.9306,0.0822551
3.93075,0.0822502
3.9309,0.0822454
3.93105,0.0822404
3.9312,0.0822355
3.93135,0.0822306
3.9315,0.0822257
3.93165,0.0822208
3.9318,0.0822158
3.93195,0.082211
3.9321,0.0822061
3.93225,0.0822012
3.9324,0.0821963
3.93255,0.0821914
3.9327,0.0821866
3.93285,0.0821817
3.933,0.0821768
3.93315,0.0821719
3.9333,0.082167
3.93345,0.0821621
3.9336,0.0821573
3.93375,0.0821525
3.9339,0.0821476
3.93405,0.0821427
3.9342,0.0821379
3.93435,0.082133
3.9345,0.0821281
3.93465,0.0821234
3.9348,0.0821185
3.93495,0.0821137
3.9351,0.0821089
3.93525,0.082104
3.9354,0.0820992
3.93555,0.0820944
3.9357,0.0820896
3.93585,0.0820848
3.936,0.08208
3.93615,0.0820752
3.9363,0.0820704
3.93645,0.0820655
3.9366,0.0820608
3.93675,0.0820559
3.9369,0.0820512
3.93705,0.0820464
3.9372,0.0820416
3.93735,0.0820368
3.9375,0.082032
3.93765,0.0820272
3.9378,0.0820225
3.93795,0.0820177
3.9381,0.082013
3.93825,0.0820082
3.9384,0.0820034
3.93855,0.0819986
3.9387,0.0819938
3.93885,0.0819891
3.939,0.0819843
3.93915,0.0819795
3.9393,0.0819749
3.93945,0.0819701
3.9396,0.0819653
3.93975,0.0819606
3.9399,0.0819559
3.94005,0.0819511
3.9402,0.0819463
3.94035,0.0819417
3.9405,0.0819369
3.94065,0.0819322
3.9408,0.0819275
3.94095,0.0819228
3.9411,0.081918
3.94125,0.0819134
3.9414,0.0819087
3.94155,0.081904
3.9417,0.0818993
3.94185,0.0818946
3.942,0.0818899
3.94215,0.0818852
3.9423,0.0818805
3.94245,0.0818759
3.9426,0.0818712
3.94275,0.0818665
3.9429,0.0818618
3.94305,0.0818572
3.9432,0.0818525
3.94335,0.0818479
3.9435,0.0818432
3.94365,0.0818385
3.9438,0.0818339
3.94395,0.0818292
3.9441,0.0818246
3.94425,0.08182
3.9444,0.0818153
3.94455,0.0818107
3.9447,0.081806
3.94485,0.0818014
3.945,0.0817967
3.94515,0.0817921
3.9453,0.0817875
3.94545,0.0817828
3.9456,0.0817782
3.94575,0.0817736
3.9459,0.0817689
3.94605,0.0817643
3.9462,0.0817597
3.94635,0.081755
3.9465,0.0817504
3.94665,0.0817458
3.9468,0.0817411
3.94695,0.0817365
3.9471,0.0817319
3.94725,0.0817272
3.9474,0.0817225
3.94755,0.0817179
3.9477,0.0817133
3.94785,0.0817086
3.948,0.081704
3.94815,0.0816994
3.9483,0.0816947
3.94845,0.0816901
3.9486,0.0816855
3.94875,0.0816809
3.9489,0.0816762
3.94905,0.0816716
3.9492,0.0816669
3.94935,0.0816623
3.9495,0.0816577
3.94965,0.0816531
3.9498,0.0816484
3.94995,0.0816438
3.9501,0.0816392
3.95025,0.0816346
3.9504,0.08163
3.95055,0.0816253
3.9507,0.0816207
3.95085,0.0816161
3.951,0.0816115
3.95115,0.0816069
3.9513,0.0816022
3.95145,0.0815977
3.9516,0.081593
3.95175,0.0815884
3.9519,0.0815838
3.95205,0.0815792
3.9522,0.0815745
3.95235,0.0815699
3.9525,0.0815653
3.95265,0.0815607
3.9528,0.0815561
3.95295,0.0815514
3.9531,0.0815468
3.95325,0.0815422
3.9534,0.0815376
3.95355,0.081533
3.9537,0.0815284
3.95385,0.0815237
3.954,0.0815191
3.95415,0.0815145
3.9543,0.0815099
3.95445,0.0815052
3.9546,0.0815006
3.95475,0.081496
3.9549,0.0814913
3.95505,0.0814867
3.9552,0.0814821
3.95535,0.0814774
3.9555,0.0814728
3.95565,0.0814682
3.9558,0.0814635
3.95595,0.0814589
3.9561,0.0814543
3.95625,0.0814497
3.9564,0.0814451
3.95655,0.0814404
3.9567,0.0814357
3.95685,0.0814312
3.957,0.0814266
3.95715,0.0814219
3.9573,0.0814173
3.95745,0.0814127
3.9576,0.081408
3.95775,0.0814034
3.9579,0.0813988
3.95805,0.0813941
3.9582,0.0813895
3.95835,0.0813849
3.9585,0.0813802
3.95865,0.0813755
3.9588,0.0813709
3.95895,0.0813663
3.9591,0.0813617
3.95925,0.0813571
3.9594,0.0813524
3.95955,0.0813478
3.9597,0.0813432
3.95985,0.0813385
3.96,0.081334
3.96015,0.0813293
3.9603,0.0813247
3.96045,0.0813201
3.9606,0.0813154
3.96075,0.0813107
3.9609,0.0813062
3.96105,0.0813015
3.9612,0.0812969
3.96135,0.0812922
3.9615,0.0812876
3.96165,0.081283
3.9618,0.0812783
3.96195,0.0812737
3.9621,0.0812691
3.96225,0.0812645
3.9624,0.0812599
3.96255,0.0812552
3.9627,0.0812506
3.96285,0.081246
3.963,0.0812414
3.96315,0.0812368
3.9633,0.0812322
3.96345,0.0812275
